painting,style
Art_Nouveau_Modern/ivan-bilibin_bird-alkonost-1905(1).jpg,Art_Nouveau_Modern
Pointillism/henri-martin_port-collioure-3.jpg,Pointillism
Romanticism/alexander-orlowski_portrait-of-a-woman-1814.jpg,Romanticism
Expressionism/yiannis-tsaroychis_two-men-with-butterfly-wings-black-shoes-1965.jpg,Expressionism
Cubism/pyotr-konchalovsky_portrait-of-olga-konchalovskaya-wife-of-the-artist-in-blue-1919.jpg,Cubism
Post_Impressionism/abraham-manievich_landscape-with-animals.jpg,Post_Impressionism
Impressionism/joaquã­n-sorolla_isla-del-cap-marti-javea-1905.jpg,Impressionism
Pop_Art/andy-warhol_joseph-beuys-in-memoriam.jpg,Pop_Art
Naive_Art_Primitivism/marc-chagall_ruth-at-the-feet-of-boaz-1960.jpg,Naive_Art_Primitivism
Post_Impressionism/vincent-van-gogh_self-portrait-with-straw-hat.jpg,Post_Impressionism
Impressionism/childe-hassam_view-of-the-paseo-del-prado.jpg,Impressionism
Impressionism/augustus-john_a-west-indian-girl-1940.jpg,Impressionism
Fauvism/maurice-de-vlaminck_landscape-with-red-trees-chatou.jpg,Fauvism
Synthetic_Cubism/juan-gris_the-bordeaux-bottle-1915.jpg,Synthetic_Cubism
Baroque/jacob-isaakszoon-van-ruisdael_view-of-haarlem-with-bleaching-grounds-1665.jpg,Baroque
Romanticism/konstantin-makovsky_girl-with-dog.jpg,Romanticism
Post_Impressionism/vincent-van-gogh_the-novel-reader-1888-1.jpg,Post_Impressionism
Impressionism/eugene-boudin_le-havre-sun.jpg,Impressionism
Art_Nouveau_Modern/franklin-carmichael_cranberry-lake-1938.jpg,Art_Nouveau_Modern
Impressionism/camille-pissarro_the-bassin-des-tuileries-afternoon-1900.jpg,Impressionism
Realism/arkhip-kuindzhi_after-a-rain-1879.jpg,Realism
Color_Field_Painting/antonio-palolo_lisbon-1973.jpg,Color_Field_Painting
Impressionism/eugene-boudin_dutch-windmills-1884.jpg,Impressionism
Minimalism/ellsworth-kelly_horizontal-line-1951.jpg,Minimalism
Realism/nicholas-roerich_mikhail-ivanovich-1893.jpg,Realism
Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-23.jpg,Art_Nouveau_Modern
Impressionism/pierre-auguste-renoir_road-near-cagnes-1905.jpg,Impressionism
Expressionism/martiros-saryan_portrait-1935.jpg,Expressionism
Baroque/le-nain-brothers_the-forging.jpg,Baroque
Color_Field_Painting/barnett-newman_canto-vii-1963.jpg,Color_Field_Painting
Impressionism/egon-schiele_meadow-with-village-in-background-1907.jpg,Impressionism
Romanticism/francisco-goya_what-a-tailor-can-do-1799.jpg,Romanticism
Romanticism/ivan-aivazovsky_trebizond-from-the-sea-1856.jpg,Romanticism
Impressionism/pierre-auguste-renoir_young-man-and-young-woman.jpg,Impressionism
Art_Nouveau_Modern/gustav-klimt_the-old-burgtheater-1889.jpg,Art_Nouveau_Modern
Fauvism/fikret-mualla-saygi_unknown-title-2.jpg,Fauvism
Realism/gustave-courbet_seascape-the-poplar.jpg,Realism
Impressionism/pierre-auguste-renoir_the-test-garden-in-algiers-1882.jpg,Impressionism
Impressionism/konstantin-korovin_masquerade-1913.jpg,Impressionism
Baroque/guido-reni_penitent-mary-magdalene.jpg,Baroque
Realism/james-tissot_the-dreamer-summer-evening.jpg,Realism
Impressionism/berthe-morisot_little-girl-sitting-on-the-grass.jpg,Impressionism
Post_Impressionism/paul-gauguin_bouquet-of-flowers-with-a-window-open-to-the-sea-reverse-of-hay-making-in-brittany-1888.jpg,Post_Impressionism
Expressionism/georges-braque_bird-returning-to-it-s-nest-1956.jpg,Expressionism
Cubism/paul-cezanne_bibemus-quarry-1898-1.jpg,Cubism
Cubism/rufino-tamayo_the-woman-with-red-mask-1940.jpg,Cubism
Cubism/louis-marcoussis_still-life-in-front-of-the-balcony-1929.jpg,Cubism
Naive_Art_Primitivism/maria-primachenko_do-i-love-orchards-do-i-love-forests-1968.jpg,Naive_Art_Primitivism
High_Renaissance/raphael_putti-detail-from-the-sistine-madonna-1513.jpg,High_Renaissance
Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-feather-of-finist-falcon-3(1).jpg,Art_Nouveau_Modern
Expressionism/lucian-freud_after-chardin.jpg,Expressionism
Minimalism/genevieve-asse_blue-composition.jpg,Minimalism
Impressionism/stefan-popescu_harvesting.jpg,Impressionism
Baroque/diego-velazquez_view-of-zaragoza-1647.jpg,Baroque
Abstract_Expressionism/willem-de-kooning_untitled-woman.jpg,Abstract_Expressionism
High_Renaissance/raphael_the-virgin-of-the-house-of-orleans-1506.jpg,High_Renaissance
Post_Impressionism/vincent-van-gogh_still-life-vase-with-fifteen-sunflowers-1888-1.jpg,Post_Impressionism
Symbolism/nicholas-roerich_thinking-1918.jpg,Symbolism
Expressionism/ernst-ludwig-kirchner_three-naked-in-the-forest-1935.jpg,Expressionism
Realism/ilya-mashkov_breakfast-still-life-1924.jpg,Realism
Impressionism/claude-monet_poplars-on-the-banks-of-the-river-epte-seen-from-the-marsh-1892.jpg,Impressionism
Impressionism/edgar-degas_plowed-field.jpg,Impressionism
Baroque/jan-siberechts_an-extensive-river-landscape-probably-derbyshire-with-drovers-and-their-cattle-in-the-1698.jpg,Baroque
Northern_Renaissance/hans-memling_granada-diptych-right-wing-the-holy-women-and-st-john.jpg,Northern_Renaissance
Abstract_Expressionism/frank-lobdell_black-edge-ii-1962.jpg,Abstract_Expressionism
Impressionism/pierre-auguste-renoir_village-street-louveciennes-1872.jpg,Impressionism
Expressionism/ernst-ludwig-kirchner_two-women-at-the-street.jpg,Expressionism
Romanticism/ivan-aivazovsky_sunset-a-lone-sailboat-1853.jpg,Romanticism
Expressionism/franz-marc_riding-school-1913.jpg,Expressionism
Expressionism/paul-delvaux_large-nude-pink-1929.jpg,Expressionism
Expressionism/salvador-dali_sedet-sola-civitas-plena-poupolo-2-chronicles-36-19-1967.jpg,Expressionism
Art_Nouveau_Modern/koloman-moser_young-woman-with-hat.jpg,Art_Nouveau_Modern
Impressionism/pierre-auguste-renoir_woman-wearing-a-hat-in-a-landscape.jpg,Impressionism
Cubism/rafael-zabaleta_interior-with-nude-1956.jpg,Cubism
Realism/konstantin-makovsky_landscape-with-lake.jpg,Realism
Impressionism/winston-churchill_trees-by-a-stream-in-norfolk.jpg,Impressionism
Impressionism/claude-monet_rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect.jpg,Impressionism
Romanticism/ford-madox-brown_first-observation-of-the-transit-of-venus-by-william-crabtree-in-1639.jpg,Romanticism
Expressionism/emil-nolde_irises-and-poppies.jpg,Expressionism
Expressionism/lucian-freud_portrait-on-a-white-cover-2003.jpg,Expressionism
Expressionism/ernst-ludwig-kirchner_russian-dancer.jpg,Expressionism
Cubism/lajos-tihanyi_still-life-with-bottle-and-glass-1928.jpg,Cubism
Art_Nouveau_Modern/nicholas-roerich_moscow-view-of-kremlin-from-zamoskvorechie-1903.jpg,Art_Nouveau_Modern
Impressionism/adam-baltatu_grange.jpg,Impressionism
Rococo/louise-elisabeth-vigee-le-brun_marie-antoinette-walking-in-a-garden.jpg,Rococo
Expressionism/tia-peltz_bebe.jpg,Expressionism
Realism/pyotr-konchalovsky_apples-against-the-blue-sky-1930-1.jpg,Realism
Impressionism/claude-monet_fields-of-flowers-and-windmills-near-leiden.jpg,Impressionism
Romanticism/john-atkinson-grimshaw_battersea-bridge-1885.jpg,Romanticism
Color_Field_Painting/dan-christensen_untitled-1968.jpg,Color_Field_Painting
Post_Impressionism/amrita-sher-gil_brahmacharis-1937.jpg,Post_Impressionism
Impressionism/berthe-morisot_julie-listening.jpg,Impressionism
Romanticism/john-atkinson-grimshaw_a-golden-beam.jpg,Romanticism
Realism/isaac-levitan_landscape-1.jpg,Realism
Romanticism/eugene-delacroix_saint-george-fighting-the-dragon-perseus-delivering-andromeda-1847(1).jpg,Romanticism
Naive_Art_Primitivism/marc-chagall_he-went-up-to-the-couch-1938.jpg,Naive_Art_Primitivism
Impressionism/walter-sickert_sketch-of-a-female-figure-1888.jpg,Impressionism
Art_Nouveau_Modern/nicholas-roerich_sign-1915.jpg,Art_Nouveau_Modern
Northern_Renaissance/albrecht-durer_illustration-to-revelationes-sancte-birgitte-1500-2.jpg,Northern_Renaissance
Expressionism/jose-gutierrez-solana_drawing-for-the-end-of-the-world-1932.jpg,Expressionism
Impressionism/claude-monet_the-seacoast-of-pourville-low-tide.jpg,Impressionism
Abstract_Expressionism/joan-snyder_squares-1972.jpg,Abstract_Expressionism
Abstract_Expressionism/louis-schanker_green-forms-1957.jpg,Abstract_Expressionism
Realism/camille-corot_general-view-of-the-town-of-saint-lo.jpg,Realism
Realism/boris-kustodiev_mercahnt-s-wifes-on-the-volga-1917.jpg,Realism
Northern_Renaissance/joachim-wtewael_the-battle-between-the-gods-and-the-titans-1600.jpg,Northern_Renaissance
Post_Impressionism/ferdinand-hodler_landscape-on-lake-geneva-1906.jpg,Post_Impressionism
Abstract_Expressionism/sam-francis_light-violet-lembark-l20-1963.jpg,Abstract_Expressionism
Minimalism/sean-scully_untitled-1973.jpg,Minimalism
Romanticism/karl-bodmer_ischoh-kakoschochat-dance-of-the-mandan-indians-plate-25-from-volume-2-of-travels-in-the-1843.jpg,Romanticism
Romanticism/albert-bierstadt_four-indians.jpg,Romanticism
Northern_Renaissance/jean-fouquet_pentecost.jpg,Northern_Renaissance
Romanticism/orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,Romanticism
Impressionism/eugene-boudin_door-of-the-touques-church.jpg,Impressionism
High_Renaissance/pietro-perugino_pieta-between-st-john-and-mary-magdalene.jpg,High_Renaissance
Symbolism/konstantin-somov_the-kiss.jpg,Symbolism
Impressionism/claude-monet_on-the-coast-at-trouville.jpg,Impressionism
Impressionism/william-merritt-chase_alice-dieudonne-chase-shinnecock-hills.jpg,Impressionism
Romanticism/adolphe-joseph-thomas-monticelli_an-evening-at-the-paiva.jpg,Romanticism
Realism/isaac-levitan_gloomy-1899.jpg,Realism
Post_Impressionism/martiros-saryan_female-portrait-1952.jpg,Post_Impressionism
Realism/vasily-surikov_kyrgyz-1894.jpg,Realism
High_Renaissance/raphael_portrait-of-bindo-altoviti-1515.jpg,High_Renaissance
Expressionism/martiros-saryan_in-old-yerevan-1930.jpg,Expressionism
Impressionism/arkhip-kuindzhi_evening-in-ukraine-1878.jpg,Impressionism
Abstract_Expressionism/andy-warhol_oxidation-painting-1978-1.jpg,Abstract_Expressionism
Art_Nouveau_Modern/sergey-solomko_portrait-of-italian-young-man.jpg,Art_Nouveau_Modern
Impressionism/adam-baltatu_noon-at-br-ne-ti.jpg,Impressionism
Romanticism/dante-gabriel-rossetti_fanny-cornforth-1868.jpg,Romanticism
Romanticism/ivan-aivazovsky_sea-on-a-moonlit-night-1858.jpg,Romanticism
Realism/volodymyr-orlovsky_the-city-pozzuoli-near-naples-1876.jpg,Realism
Rococo/william-hogarth_second-stage-of-cruelty-1751.jpg,Rococo
Baroque/guido-reni_mary-magadalen.jpg,Baroque
Baroque/frans-snyders_christ-and-john-the-baptist-as-children-and-two-angels.jpg,Baroque
Naive_Art_Primitivism/marc-chagall_the-flying-clown-1981.jpg,Naive_Art_Primitivism
Naive_Art_Primitivism/marc-chagall_ten-commandements.jpg,Naive_Art_Primitivism
Pop_Art/andy-warhol_mobil.jpg,Pop_Art
Synthetic_Cubism/pablo-picasso_guitar.jpg,Synthetic_Cubism
Baroque/esaias-van-de-velde_the-hanging-of-gilles-van-ledenberg-1619.jpg,Baroque
Mannerism_Late_Renaissance/paolo-veronese_unfaithfulness-1570.jpg,Mannerism_Late_Renaissance
New_Realism/edward-hopper_white-river-at-sharon.jpg,New_Realism
Art_Nouveau_Modern/aubrey-beardsley_title-page-ornament-for-the-yellow-book.jpg,Art_Nouveau_Modern
Northern_Renaissance/albrecht-durer_the-descent-of-the-holy-spirit-1511.jpg,Northern_Renaissance
Romanticism/camille-corot_marino-large-buildings-on-the-rocks-1827.jpg,Romanticism
Early_Renaissance/sandro-botticelli_the-virgin-and-child-with-the-infant-st-john(1).jpg,Early_Renaissance
Early_Renaissance/giovanni-bellini_pesaro-altarpiece-predella-1474-1.jpg,Early_Renaissance
Symbolism/nicholas-roerich_rinchenpong-1924.jpg,Symbolism
Romanticism/jan-matejko_wladyslaw-the-short-1.jpg,Romanticism
Impressionism/franz-marc_self-portrait-1905.jpg,Impressionism
Baroque/peter-paul-rubens_descent-from-the-cross-1618.jpg,Baroque
Romanticism/alexander-orlowski_portrait-of-a-cabman-1820.jpg,Romanticism
Cubism/auguste-herbin_still-life-with-oranges-1911.jpg,Cubism
High_Renaissance/raphael_st-michael-overwhelming-the-demon-1518.jpg,High_Renaissance
Romanticism/viktor-vasnetsov_three-tsarevnas-of-the-underground-kingdom-1879.jpg,Romanticism
Baroque/johannes-vermeer_girl-with-a-flute.jpg,Baroque
Impressionism/giovanni-boldini_san-marco-in-venice-1895.jpg,Impressionism
Impressionism/edouard-manet_at-the-cafe-concert.jpg,Impressionism
Art_Nouveau_Modern/sergey-solomko_banquet.jpg,Art_Nouveau_Modern
Art_Nouveau_Modern/raphael-kirchner_geisha.jpg,Art_Nouveau_Modern
Post_Impressionism/pyotr-konchalovsky_self-portrait-in-red-cap-1926.jpg,Post_Impressionism
Symbolism/mikalojus-ciurlionis_allegro-sonata-of-the-sumer-1908(1).jpg,Symbolism
Rococo/george-morland_horses-in-a-stable-1791.jpg,Rococo
Synthetic_Cubism/juan-gris_the-siphon-1913.jpg,Synthetic_Cubism
Fauvism/max-pechstein_meadow-at-the-moritzburg-1910.jpg,Fauvism
Realism/wilhelm-leibl_in-der-k-che-k-che-in-kutterling-1898.jpg,Realism
Realism/boris-kustodiev_chief-procurator-of-the-synod-k-pobedonostsev-1906.jpg,Realism
Impressionism/claude-monet_charing-cross-bridge-overcast-weather.jpg,Impressionism
Abstract_Expressionism/conrad-marca-relli_multiple-d-1969.jpg,Abstract_Expressionism
Symbolism/james-tissot_balaam-and-the-ass-as-in-numbers-1900.jpg,Symbolism
Realism/henri-fantin-latour_spring-flowers-1879.jpg,Realism
Post_Impressionism/pyotr-konchalovsky_a-girl-in-a-velvet-coat-1928.jpg,Post_Impressionism
Pointillism/paul-signac_marseille-an-old-port-1906.jpg,Pointillism
Post_Impressionism/theo-van-rysselberghe_the-bather.jpg,Post_Impressionism
Symbolism/nicholas-roerich_nanda-devi-1944-1.jpg,Symbolism
Mannerism_Late_Renaissance/tintoretto_galeas-for-montes.jpg,Mannerism_Late_Renaissance
Impressionism/arkhip-kuindzhi_snow-tops-1.jpg,Impressionism
Post_Impressionism/vincent-van-gogh_trunks-of-trees-with-ivy-1889.jpg,Post_Impressionism
Expressionism/m.c.-escher_flor-de-pascua-la-pensee.jpg,Expressionism
Realism/thomas-eakins_will-schuster-and-a-black-1876.jpg,Realism
Impressionism/eugene-boudin_laundresses-on-the-banks-of-touques-1884.jpg,Impressionism
Expressionism/dimitris-mytaras_two-figures-1.jpg,Expressionism
Expressionism/henri-matisse_nude-6.jpg,Expressionism
Symbolism/nicholas-roerich_jelep-la-tibetan-frontier-1936.jpg,Symbolism
Minimalism/richard-tuttle_20-pearls-14-2003.jpg,Minimalism
Fauvism/fikret-mualla-saygi_unknown-title-10.jpg,Fauvism
Realism/jean-francois-millet_nymph-in-the-reeds.jpg,Realism
Art_Nouveau_Modern/raphael-kirchner_girls-with-olive-green-surrounds-1901-2.jpg,Art_Nouveau_Modern
Realism/viktor-vasnetsov_playmates-1878.jpg,Realism
Northern_Renaissance/rogier-van-der-weyden_saint-jerome-and-the-lion-1450.jpg,Northern_Renaissance
Realism/lovis-corinth_self-portrait-1888.jpg,Realism
Post_Impressionism/paul-cezanne_pine-tree-in-the-arc-valley.jpg,Post_Impressionism
Post_Impressionism/maurice-prendergast_the-bathing-cove.jpg,Post_Impressionism
Romanticism/pavel-svinyin_a-cliff.jpg,Romanticism
Rococo/william-hogarth_the-lady-s-last-stake.jpg,Rococo
Romanticism/gustave-dore_don-quixote-115.jpg,Romanticism
Expressionism/egon-schiele_fighter-1913.jpg,Expressionism
Romanticism/camille-corot_landscape-with-three-figures.jpg,Romanticism
Post_Impressionism/jacek-malczewski_self-portrait-with-palette.jpg,Post_Impressionism
Post_Impressionism/henri-le-fauconnier_amaryllis.jpg,Post_Impressionism
Color_Field_Painting/anne-truitt_one-may-1976.jpg,Color_Field_Painting
Impressionism/alfred-sisley_the-flood-at-port-marly-1876.jpg,Impressionism
Impressionism/konstantinos-volanakis_the-river(7).jpg,Impressionism
Romanticism/taras-shevchenko_kazakhs-in-yurta-1849.jpg,Romanticism
Post_Impressionism/maurice-denis_panorama-of-cassis.jpg,Post_Impressionism
Rococo/joshua-reynolds_portrait-of-lionel-sackville-1st-duke-of-dorset.jpg,Rococo
Cubism/paul-cezanne_in-the-woods-1898.jpg,Cubism
Expressionism/georges-braque_two-mullets-1941.jpg,Expressionism
Abstract_Expressionism/betty-parsons_untitled-abstraction(6).jpg,Abstract_Expressionism
Impressionism/claude-monet_autumn-on-the-seine-at-argenteuil.jpg,Impressionism
Post_Impressionism/vincent-van-gogh_woman-with-hat-half-length-1886.jpg,Post_Impressionism
Minimalism/richard-tuttle_twin-river-1965.jpg,Minimalism
Impressionism/paul-signac_les-andelys-1923.jpg,Impressionism
Romanticism/john-william-waterhouse_the-lady-of-shalott-1894.jpg,Romanticism
Realism/james-tissot_the-last-evening.jpg,Realism
Expressionism/martiros-saryan_khor-virap-1914.jpg,Expressionism
High_Renaissance/andrea-mantegna_the-holy-family-with-st-john.jpg,High_Renaissance
Northern_Renaissance/gerard-david_the-virgin-of-the-annunciation.jpg,Northern_Renaissance
Impressionism/alfred-sisley_springtime-scene-morning-1890.jpg,Impressionism
Expressionism/pyotr-konchalovsky_sketch-of-portrait-of-vsevolod-meyerhold-1938.jpg,Expressionism
Post_Impressionism/vincent-van-gogh_portrait-of-the-postman-joseph-roulin-1888.jpg,Post_Impressionism
Color_Field_Painting/ronnie-landfield_yellow-prairie-1972.jpg,Color_Field_Painting
Art_Nouveau_Modern/anna-ostroumova-lebedeva_colonnade-of-exchange-and-peter-and-paul-fortress-1907.jpg,Art_Nouveau_Modern
Art_Nouveau_Modern/thomas-theodor-heine_cover-illustration-for-the-magazine-simplicissimus-1910.jpg,Art_Nouveau_Modern
Realism/thomas-eakins_peasants-crossing-a-stream-1858.jpg,Realism
Post_Impressionism/pablo-picasso_bullfighters-and-bull-waiting-for-the-next-move-1900.jpg,Post_Impressionism
Realism/camille-corot_the-road-in-gouvieux.jpg,Realism
Pop_Art/tsuruko-yamazaki_peace-1968.jpg,Pop_Art
Realism/ivan-vladimirov_bloody-sunday-shooting-workers-near-the-winter-palace-january-9-1905-1.jpg,Realism
Impressionism/claude-monet_the-green-wave.jpg,Impressionism
Romanticism/william-turner_san-giorgio-maggiore-in-the-morning.jpg,Romanticism
Cubism/georges-braque_the-fruitdish-1912.jpg,Cubism
Naive_Art_Primitivism/fernand-leger_the-annunciation.jpg,Naive_Art_Primitivism
Romanticism/taras-shevchenko_holy-cross-monastery-in-poltava-1845.jpg,Romanticism
Realism/paul-feeley_portrait-of-samuel-l-m-barlow-1932.jpg,Realism
Impressionism/max-slevogt_the-prodigal-son.jpg,Impressionism
Pop_Art/roy-lichtenstein_baked-potato-1962-1.jpg,Pop_Art
Post_Impressionism/vincent-van-gogh_le-moulin-de-la-galette-1886.jpg,Post_Impressionism
Early_Renaissance/fra-angelico_the-mocking-of-christ-1441.jpg,Early_Renaissance
Romanticism/gustave-dore_don-quixote-113.jpg,Romanticism
Realism/vincent-van-gogh_weaver-with-a-baby-in-a-highchair-1884.jpg,Realism
Realism/vincent-van-gogh_scheveningen-women-and-other-people-under-umbrellas-1882.jpg,Realism
Impressionism/maurice-prendergast_lady-on-the-boulevard-1892.jpg,Impressionism
Cubism/marc-chagall_rain-1911.jpg,Cubism
Impressionism/claude-monet_vetheuil-the-church.jpg,Impressionism
Symbolism/nicholas-roerich_shirin-and-khosrau-1938.jpg,Symbolism
Realism/ilya-repin_portrait-of-the-physiologist-ivan-petrovich-pavlov-1924.jpg,Realism
Impressionism/eugene-boudin_ebb-on-sunset.jpg,Impressionism
Color_Field_Painting/mark-rothko_untitled-12.jpg,Color_Field_Painting
Post_Impressionism/meijer-de-haan_a-bunch-of-garlic-and-a-pewter-tankard.jpg,Post_Impressionism
Baroque/rembrandt_a-scholar-1631.jpg,Baroque
Naive_Art_Primitivism/marc-chagall_the-creation-of-man-1.jpg,Naive_Art_Primitivism
Post_Impressionism/pierre-bonnard_ambroise-vollard.jpg,Post_Impressionism
Impressionism/konstantin-korovin_tatar-street-in-yalta-night-1910.jpg,Impressionism
Impressionism/camille-pissarro_peasant-woman-and-child-eragny-1893.jpg,Impressionism
Realism/vasily-perov_sad-father-1874.jpg,Realism
Realism/john-singer-sargent_mrs-knowles-and-her-children-1902.jpg,Realism
Expressionism/egon-schiele_portrait-of-a-man-with-a-floppy-hat-portrait-of-erwin-dominilk-osen-1910.jpg,Expressionism
Baroque/annibale-carracci_triton.jpg,Baroque
Cubism/jean-david_tomb-of-king-david-and-dormition-abbay-mt-zion-jerusalem.jpg,Cubism
Northern_Renaissance/lucas-cranach-the-elder_allegory-of-justice-1537.jpg,Northern_Renaissance
Mannerism_Late_Renaissance/tintoretto_the-sacrifice-of-isaac-1578.jpg,Mannerism_Late_Renaissance
Expressionism/lajos-tihanyi_self-portrait-1915.jpg,Expressionism
Early_Renaissance/carlo-crivelli_madonna-and-child-st-francis-of-assisi-1472.jpg,Early_Renaissance
Realism/vasily-polenov_the-ruins-of-tiberias.jpg,Realism
Art_Nouveau_Modern/konstantin-korovin_margaret-s-garden-1910.jpg,Art_Nouveau_Modern
Realism/kazimir-malevich_smith-1933.jpg,Realism
Realism/vincent-van-gogh_head-of-a-peasant-woman-with-dark-cap-1885-2(1).jpg,Realism
Realism/arkhip-kuindzhi_view-of-the-isaac-cathedral-at-moonlight-night-1869-1.jpg,Realism
Romanticism/konstantin-makovsky_portrait-of-russian-opera-singer-nikolay-figner.jpg,Romanticism
Impressionism/alfred-sisley_saint-cloud-banks-of-the-seine-1879.jpg,Impressionism
Romanticism/john-constable_pond-in-branchhill.jpg,Romanticism
Symbolism/nicholas-roerich_monhigan-study-1922.jpg,Symbolism
Baroque/pieter-de-hooch_a-musical-party-1677.jpg,Baroque
Impressionism/berthe-morisot_choir-boy.jpg,Impressionism
Pop_Art/marjorie-strider_swirling.jpg,Pop_Art
Symbolism/nicholas-roerich_himalayas-9.jpg,Symbolism
Pop_Art/charles-lapicque_le-tennis.jpg,Pop_Art
Impressionism/alfred-sisley_platz-in-argenteuil-1872.jpg,Impressionism
Northern_Renaissance/albrecht-durer_madonna-as-nursing-mother-and-divine-being-1511.jpg,Northern_Renaissance
Art_Nouveau_Modern/carl-larsson_old-sundborn-church(1).jpg,Art_Nouveau_Modern
Mannerism_Late_Renaissance/parmigianino_self-portrait-1540.jpg,Mannerism_Late_Renaissance
Post_Impressionism/edouard-cortes_the-concorde-square-le-soir.jpg,Post_Impressionism
Post_Impressionism/vincent-van-gogh_interior-of-a-restaurant-1887.jpg,Post_Impressionism
Romanticism/ford-madox-brown_john-kay-inventor-of-the-fly-shuttle.jpg,Romanticism
Naive_Art_Primitivism/boris-kustodiev_gate-laputin-s-house-1922.jpg,Naive_Art_Primitivism
Romanticism/john-william-waterhouse_portrait-of-miss-claire-kenworthy.jpg,Romanticism
Fauvism/georges-braque_landscape-at-la-ciotat-1907.jpg,Fauvism
High_Renaissance/dosso-dossi_adoration-of-the-magi-1520.jpg,High_Renaissance
Symbolism/nicholas-roerich_clear-evening-1924.jpg,Symbolism
Cubism/marcel-duchamp_bride-1912.jpg,Cubism
Impressionism/berthe-morisot_julie-manet-and-her-nurse.jpg,Impressionism
Cubism/lyonel-feininger_the-village-of-legefeld-i-dorf-legefeld-i-1916.jpg,Cubism
Impressionism/pierre-auguste-renoir_two-women-with-umbrellas.jpg,Impressionism
Cubism/roy-lichtenstein_woman-in-a-wheelchair-1963.jpg,Cubism
Symbolism/maurice-denis_the-annunciation-under-the-arch-with-lilies.jpg,Symbolism
Art_Nouveau_Modern/raphael-kirchner_two-in-a-car-1916.jpg,Art_Nouveau_Modern
Mannerism_Late_Renaissance/correggio_danae-1531(2).jpg,Mannerism_Late_Renaissance
High_Renaissance/andrea-del-sarto_the-raising-of-the-dead-child-by-the-corpse-of-san-filippo.jpg,High_Renaissance
Northern_Renaissance/albrecht-durer_st-christopher-facing-right-1521.jpg,Northern_Renaissance
Northern_Renaissance/joachim-wtewael_kitchen-scene-1605.jpg,Northern_Renaissance
Realism/aleksey-savrasov_thaw-yaroslavl-1874.jpg,Realism
Realism/pyotr-konchalovsky_still-life-strawberries-1955.jpg,Realism
Baroque/adriaen-van-de-venne_mans-grief.jpg,Baroque
Abstract_Expressionism/perle-fine_pure-myth-1949.jpg,Abstract_Expressionism
Romanticism/miklos-barabas_self-portrait-1841.jpg,Romanticism
Romanticism/john-atkinson-grimshaw_liverpool-customs-house.jpg,Romanticism
Early_Renaissance/sandro-botticelli_venus-and-the-graces-offering-gifts-to-a-young-girl-1486(1).jpg,Early_Renaissance
Pop_Art/patrick-procktor_lillies.jpg,Pop_Art
Baroque/anthony-van-dyck_portrait-of-a-military-commander-bust-length-in-profile-in-damascened-armour-with-white-colland.jpg,Baroque
Expressionism/vasile-kazar_presentation-at-the-old-court-1986.jpg,Expressionism
Art_Nouveau_Modern/aubrey-beardsley_front-cover.jpg,Art_Nouveau_Modern
Expressionism/george-bouzianis_houses-in-montmartre-1931.jpg,Expressionism
Baroque/caravaggio_the-fortune-teller-1599(1).jpg,Baroque
Art_Nouveau_Modern/raphael-kirchner_girls-with-flowers-at-feet-1902-5.jpg,Art_Nouveau_Modern
Impressionism/maurice-prendergast_seated-woman-in-blue-also-known-as-at-the-cafe.jpg,Impressionism
Realism/theodore-rousseau_look-at-barbizon.jpg,Realism
Impressionism/camille-pissarro_the-stage-on-the-road-from-ennery-to-l-hermigate-pontoise.jpg,Impressionism
Expressionism/ding-yanyong_portrait-with-horse-1971.jpg,Expressionism
Realism/isaac-levitan_early-spring-1892.jpg,Realism
Expressionism/max-pechstein_leba-1922.jpg,Expressionism
Symbolism/nicholas-roerich_tibetian-camp-keilang-1932.jpg,Symbolism
Early_Renaissance/fra-angelico_the-meeting-of-sts-dominic-and-francis-of-assisi-1435.jpg,Early_Renaissance
Romanticism/david-wilkie_not-detected-277183.jpg,Romanticism
Ukiyo_e/utagawa-kuniyoshi_osho-catching-a-carp.jpg,Ukiyo_e
Baroque/annibale-carracci_perseus-and-phineas-1597.jpg,Baroque
Expressionism/albert-bloch_the-dancer-ragtime-1911.jpg,Expressionism
Realism/alexey-venetsianov_bathers-2.jpg,Realism
Art_Nouveau_Modern/nicholas-roerich_warrior.jpg,Art_Nouveau_Modern
Ukiyo_e/tsukioka-yoshitoshi_akashi.jpg,Ukiyo_e
Ukiyo_e/keisai-eisen_view-of-lake-suwa-as-seen-from-shiojiri-pass-1830.jpg,Ukiyo_e
Expressionism/pyotr-konchalovsky_view-of-mtskheta-from-the-mountain-1927.jpg,Expressionism
Cubism/vicente-manansala_machinery.jpg,Cubism
Ukiyo_e/hiroshige_yugasan-in-bizan-province.jpg,Ukiyo_e
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,Impressionism
Fauvism/auguste-herbin_stationnetje-olie-op-doek.jpg,Fauvism
Pointillism/paul-signac_portrait-of-felix-feneon-1890.jpg,Pointillism
Post_Impressionism/paul-gauguin_a-blue-roof-farm-in-pouldu-1890.jpg,Post_Impressionism
